ModelName,$\hat{S}_{x}$,$\hat{S}_{y}$,$\hat{S}_{z}$,"$\hat{S}_{x,y}$","$\hat{S}_{y,z}$","$\hat{S}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{y}$","$\hat{S}_{x,y,z}\hat{A}_{z}$","$\hat{S}_{x,y,z}\hat{A}_{x}$","$\hat{S}_{x,y,z}\hat{A}_{y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$","$\hat{S}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y}$","$\hat{S}_{x,y,z}\hat{A}_{z}\hat{T}_{xz}$"
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1.7540599107945494e-28,2.4229784205230595e-70,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,2.383265327341125e-25,5.701059546746169e+27,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,1.7318399005831545e+66,3.8254189441279945e+49,4.195923922224992e+24,,4.12715190333443e+69,1.1488918063580052e+29,,59441.638702655466,,,,,3.558729332678365e+29,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,8.704039792659037e-30,,,8.055018169137176e+24,2.0422391246280813e-09,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,1.2414621283307625e-25,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,1.1299877318895304e+50,,,1.6823223952527514e-05,,489658624.17414665,,,,4.633786369191396e+52,,,2.865704939527276e+19,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,2.158062371301122e-53,58978026.72927744,,108996620.68773152,,1.243507428867615e-19,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,0.3930932558058888,9.17459636537666e-09,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.6955467238506087e-08,2.543925608568071,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,426342.62651722867,,,2.8099917316481648e-30,,,,3.489542786512275e-20,,8.041769407928973e+18,,,,3.3280815073615793e+36,2.828289235270492e+69,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,,3.5357062761806315e-70,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,3.0047341021788108e-37,,,,,
$\hat{S}_{x}$,,1.2351488627736488e-107,2.0073785435978944e-87,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,8.096190104198464e+106,,6.090054981294805e+23,,3.734944962373913e-84,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,4.981621444491804e+86,1.642021300417538e-24,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,2.677415624792513e+83,,1.9083401079248304e+55,,347756906287687.4,,8.352837305240382e-76,,,,,,,6.440143325102516e-26,,,,,,,
"$\hat{S}_{x,y}$",,,,,5.2401560699126175e-56,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,2.8755719352205595e-15,,,1.4598454445816436e-33,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,1.1971979860934468e+75,6.85004021289785e+32,2.5267242622207919e+30,,1055443947974.7006,3.759655400883927e+20,,,,,1.9116088492764083e+27,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,7.844505388775027e+18,9.474686002216485e-13,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.95769342524569e-31,1.2747776315265642e-19,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,2.659818236971643e-21,,,3.401656647706264e+44,2.3369639400967745e+62,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,2.939744082267385e-45,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,4.279056184147152e-63,,,,,4.0581558587527904e-27,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,1.552760473671728e+25,,,5.231195703966973e-28,,,,2.464173468949352e+26,23994358.87812804,1.868862481901753e+57,,4414672862026037.5,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,4.306569439254237e+33,4.1676462583526083e-08,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,2.322033846441749e-34,,5.3508484957245256e-58,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,2.207954439384644e-15,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,2.2651735049311613e-16,,,4.268413810214876e+28,452907896178645.6,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,2.34279065822266e-29,,,,,,
$\hat{S}_{x}$,,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,2.3658118913062807e+92,,2234.1677561371125,,,4.559961593431689e-79,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.0000000000000006e+160,4.22687874583237e-93,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,0.6032062898998322,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,0.00044759396301064034,,1.6578076468102794,,4.7655090675337285e-06,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,209841.1703405961,,,3.9504238658056835e-81,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,2.1930009266754148e+78,,,,2.531373933455244e+80,9.079109684132991e+33,,1.5413251463224792e+24,,2.635022202089483e+24,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.1014295837262978e-34,5.060974538482929e-12,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,197590403270.38647,6.487923734884539e-25,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,3.4013741203496073e-25,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,3.795034437307716e-25,,2.9399882653814514e+24,,9.743652414707763e+34,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.0263091882162472e-35,,,621742.8084325228,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,4.4793100751762273e-26,2.3612712773874465e-24,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,4.235006835412906e+23,0.03787644465576963,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,1.608382093748864e-06,2.232486662492677e+25,,26.401633233748413,,174114322.26229295,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,,4.681829935975354e-15,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,5.74335291322881e-09,,,,64227370583484.63,213591696767104.47,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,1.556968611536371e-14,,,,,
$\hat{S}_{x}$,,9.999999999999992e-161,1.0000000000000006e+160,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.0000000000000006e+160,,9.55571664501051e-62,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,1.0464939859033465e+61,,5.544799160745907e+65,,0.05376047040640913,,1.5515574365775862e-27,,,,3.570203431882553e-67,,,,,0.00017417600754005732,,,,,
"$\hat{S}_{x,y}$",,,,,1.8034918326338007e-66,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,18.6010277149804,,,3.0319518076122207e-26,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,8.810097600002911e-19,3.0529279576550733e+21,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,3.27554404778058e-22,7.094859603746564e-07,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,131.2740489557406,,27.50511259062132,,1.9540346586810438e-21,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,0.036356877169845855,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,2.8009608390094e+66,,,1072415973.3621196,,,5.1176164944535375e+20,,,6.1139089290749854e+60,,,6.432932841257546e+30,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,15846761186200.018,4.130135143334616e-16,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,7.524275630751024e-13,6.31043774970774e-14,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,1.635614811408872e-61,1329031589317.5042,,2421228277757065.0,,143.6680298725906,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,,8.371685815469666e-11,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,5741.318876941293,,,1.671216232205851e-48,,,,1.5545009168858574e-31,,0.006960490798731157,,,,4.38151898816405e+19,11945025435.046122,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,2.2823135143344915e-20,,,,,
$\hat{S}_{x}$,,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,4.131660733717497e+88,,2.4244141652604047e-55,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.0000000000000006e+160,2.4203342540669877e-89,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,4.1831212456189635e-34,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,4.1247077926249894e+54,,2.3905594442124115e+33,,4.035838596585937e+44,,,,,7.017960273072584e-27,,,,,,0.000911298805665294,,,,,
"$\hat{S}_{x,y,z}$",,,,,2.4777997832865182e-45,,,1.2964608694358483e-35,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,35309676292.56146,3.064857368379314e-26,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,7.7133064604961615e+34,8241373184908950.0,,3.2627945767303238e+25,,3.5644438797075316e-13,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.2133900231955674e-16,2.8320848702050145e-11,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,2.205839159346025e-17,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,1.4249154470664775e+26,,,2805486728779.8384,,4.53342210270886e+16,,1.9862607624969454e+28,,,,,3.773564945234761e+19,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,5.0345856842225054e-29,,,6.463228618480617e+20,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,6.3838401797899e-07,7.025920989856026e-26,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,1.5472143398125392e-21,1.6370240526046658e+16,,1.4233009472264103e+25,,1.3430508123818783e-19,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,6.108645736810659e-17,1566455.2555150448,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,,1.8666374085374238e-21,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,1097.334917793456,,,,,,2.6500140172830326e-20,,,7.445734671992914e+18,,,,337218610386.8577,5.357226826304392e+20,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,2.965435385825232e-12,,,,,
$\hat{S}_{x}$,,1.5777717505699306e-156,4.326560631139502e-06,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,6.338052380762771e+155,,1.2153506836828007e+154,,5.865741173346636e-19,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,231130.4718123473,8.22807781676448e-155,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,1.7048143967618345e+18,,7.929550473446216e+21,,0.16830395329898165,,4.765845228469959e-71,,,1.7265572116842983e-73,,,,2.3811499564206288e-82,,,8.360428815819025e-27,,,,
"$\hat{S}_{x,y}$",,,,,1.261105535993134e-22,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,5.941631081140209,,,9.345057849597806e-39,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,803.3794191844758,3.266615266853571e-19,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,2.098263691036905e+70,1.0700843334458738e+38,233.37290843430787,,3.061272657808912e+18,,0.007393517360085731,,,,116464492.41636254,,,7.25895643345673e+52,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,0.0042849875193696286,0.0012447418693089215,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,5.7918729436395326e+72,,,135.25362169277494,,9.547737073269582e+42,,196500338236.08774,,,31015885.10579401,,,2.799869916960864e+51,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,1.0473685987852137e-43,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,5.089049764375151e-12,,,,3.349006834664692e-12,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,4.199651505792651e+81,,,8.586307974665644e-09,,,3.224154321532459e-08,298595986621.8433,7.380589435089143e+36,4.881977016023611e+24,,,,5.8456886089116404e+51,5.0525449964715435e+40,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,5.5861191196010285e-06,,2.0483504873492907e-25,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,179015.15857245485,1.3549053348581522e-37,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,1.8728448613960365e-12,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,1.9792005824754695e-41,533947055953.471,,1032.7080980873993,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,1.1961108957806918e+26,,,1.3776084884474202e-53,,,3.571594501381178e-52,,,,1.7106624504006574e-52,,,,0.0009683278380909617,,,
$\hat{S}_{x}$,,2.2351467681015753e-160,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,4.473979133143688e+159,,0.00024137779849952792,,,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.0000000000000006e+160,4142.883091221646,,,8.18695770278564e-116,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,,1.2214549485943313e+115,,,1.2525770285159084e-39,,,,,,,,,,,,,,4.959489053753671e+95,,
"$\hat{S}_{x,z}$",,,,,2.0163367418729023e-96,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,7.983540949851448e+38,,,3.267922974246331e-09,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,306004764.4576526,2.8445599743608857e+25,,2.614630448115686e+40,69855.5992507591,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,0.000233720813499544,3.824632275359146e-41,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.515482215222688e-26,4278.609102145501,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,1.4315244743808185e-05,,,7453.018594302143,9.922151112260312e+44,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,0.00013417382331026297,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,1.007845968768153e-45,,,,4.1680378648401165e+26,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,5.315145549705034e-19,5.750194230506122e-18,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,1.7390716903000714e+17,1.758339918340945e-07,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,2.3992104496832818e-27,1.8814160226628127e+18,,5687182.4928113725,,,,1.1759727884521865e+25,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,3.722996666148857e-12,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,8.503598125907305e-26,,,268600831446.4649,216399801912176.03,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,4.6210763187567114e-15,,,
$\hat{S}_{x}$,,2.75473659004736e-137,4.506690337762204e+28,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,3.6301111460635427e+136,,1.0000000000000006e+160,,3.8999784533933954e-54,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,2.2189232564324573e-29,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,2.5641167302601215e+53,,9.145362551546275e+107,,9.983637521460979e+28,,,,3.5209792633998473e-39,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.0934503628081121e-108,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,1.0016389295488586e-29,,,6.731174170802371e-33,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,8.088099123142699e-10,3.9212376167481887e-16,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.8896028930906324e-21,1236384451.741785,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,2.8401189702957887e+38,,,3.830931118434717e+25,,,132403018.21078892,9.274790641579724e+59,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,7.552697918169622e-09,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,2.8401189702957887e+38,,,3.830931118434717e+25,,,132403018.21078892,9.274790641579724e+59,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,1.0781914532031689e-60,,,11923615776834.484,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,8.386717743310936e-14,,2.552987586988916e+16,4.840264119313099e+16,15251021.957221368,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,2.066002960478764e-17,4.425556619976696e-20,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,3.916979483552584e-17,,2.259602770612086e+19,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,0.00897781245872903,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,6.556937645260549e-08,,,,111.38570833340485,1254236171.845191,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,7.972980069047386e-10,,,,,,
$\hat{S}_{x}$,,1.7974176233445132e-45,4.5723095937854505e-98,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,5.563537304921199e+44,,9.420840673169214e-18,,,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,2.1870784982696073e+97,1.0614763954643926e+17,,,1.864203462128362e-114,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,,5.364221343405828e+113,,,0.15857362026054325,,2.057259359628688e-93,,1.045157187476972e-47,,,,,,,,,,4.6034242242272134e+141,,
"$\hat{S}_{x,z}$",,,,,2.1722959937889964e-142,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,6.306219145132445,,,4.476039927882638e-76,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1.766244447731262e-26,3.490795735297879e-70,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.803576991325619e-35,5.661730465930117e+25,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,7.395658148701589e-18,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,9.567938794106346e+46,,,69097.32332608767,,,1.352144704221576e+17,2.9789161600560736e+17,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,3.3569256275449406e-18,,,1.1564338235429165e+47,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,8.647273883224401e-48,,1272449569677.5408,1109.2828601387812,43190496229.36186,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,7.858857622572943e-13,,2.073933536079569e-22,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,0.0009014833239872572,4.821755290626794e+21,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,3.585376154073904e-07,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,2.3153241738403035e-11,,,,2789107.633417332,228164.93063543862,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,4.382794486492745e-06,,,,,,
$\hat{S}_{x}$,,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,2.9348068750273085e+72,,5.289982466433493e-28,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.0000000000000006e+160,3.407379233397409e-73,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,1.8903654338087066e+27,,5.483127619052701e+112,,2.4331914651917748,,7.433480392904506e-85,,,,3.3186956002318314e-69,,,,,,7.330853626949941e-26,,,,
"$\hat{S}_{x,y}$",,,,,1.8237766280055436e-113,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,0.4109828652227266,,,5.527694334317776e-60,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,4.3902821015235735e-11,1.9590425466372211e+21,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,5.104534364077708e-22,8.539802413518023e-23,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,1.3452648653711814e+84,1.8090725346220132e+59,22777579592.27647,,1.1709872800066859e+22,,49072861.9908617,0.004120199605134046,,,,,,6.380294602060709e+56,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,7.081698710526639e-08,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,3.013232066026614e+68,,,242.7066879851968,,,1550830548.9970078,,,,2.458100728181226e+24,,,1.6921655077553003e+68,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.7997991328601545e+20,0.01879656151786116,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,5.5561755850545824e-21,,1.3820560336003577e-10,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,4.0681815376211625e-25,53.20121975765432,7235596645.057341,,,,,9.361064855772413e+16,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,1.0682545366442576e-17,8747275.13386291,,2.0318200157753528e-10,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,1.1432131546071385e-07,,,
