ModelName,$S_{x}$,$S_{y}$,$S_{z}$,"$S_{x,z}$","$S_{y,z}$","$S_{x,y,z}$","$S_{x,y,z}HF_{y}$","$S_{x,y,z}HF_{x}$","$S_{x,y,z}HF_{z}$","$S_{x,y,z}HF_{y,z}$","$S_{x,y,z}HF_{x,y}$","$S_{x,y,z}HF_{x,y,z}$","$S_{x,y,z}HF_{x,y,z}T_{yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy}$","$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$","$S_{x,y,z}HF_{x,z}$","$S_{x,y}$"
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.0023843530728204186,0.023823621631874774,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,2.885129443541371e-05,,41.97514615754523,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.00027604185129764244,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,1347947954.2999203,,,47780.05099634915,,,,0.9411888400427623,4.829061839183753,5894733.343890785,,,3622.6390864251553,,199504.98058176934,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,,5.012406191985462e-06,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.579347750100766e-05,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,63317.27765061227,,1.6363465976772396e-16,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,4.569030744198363e-06,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,6111174743904986.0,,218864.79999500423,,7.465445711196878e-06,,,,152.36189677833792,3.9176861897397526e-09,0.7197040236869315,,,,159.7088891457576,1.2004987246472024e-08,,,
"$S_{x,y,z}$",,,,,,,1.0112131670821074e-15,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,133950.47512034987,,988911173779052.5,,4.980863227936482e+44,215.65382457068696,,13045008077.119091,10164.567490431953,2324873461.248855,,,,212013559.9184921,7885529140.477492,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.0046370612809244205,2.7649743156319253e+32,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.0076841186709102e-45,,3.616670123647979e-33,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2.4403152883953964e-06,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,0.006563320758961404,,,7.665767580121298e-11,,,409783.1148111765,,0.010124766790672396,2.8211158085779493,,,,4664017.119039222,7.212650630458661e-05,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,255252705.6962745,,,9.838096908120427e-05,,,,98.76770701733753,,0.0035557401222303647,,,,0.08081060249852148,1.3696880746231341,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.0037567723794892207,,4.221634549429189e-05,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.008536851276671198,23687.507487714938,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,1.3894600656491483,,,4.301309368737982e-10,,,,0.35446967365160165,281.23540124544945,,266.1859434070803,117.13920830888988,,4414897438.586068,2.139798401612331,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.00013261408876809913,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,0.0062613922452829434,,,4.716679444392361e-09,,,,2.144074463015689e-07,12.374613838800373,2.2650582803125406e-10,,,7540.676931760166,,0.11628840674273891,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,83298714.06517953,,,1.2681457162676176e-10,,,,13864.528468591701,0.7300932369402042,0.46733374473338396,,,,8.599309492753372,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,6.049572600911954e-36,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.6530093379642276e+35,,1.238245669865271e-16,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,8075941829126738.0,,5.7726841030825544e+16,,2.89404613168047e-14,,,6.478650018254805e-05,,0.01461943063938391,,,9.899657056652438e-06,0.01649708664894268,,8.263670460428274e-06,,,
"$S_{y,z}$",,,,1.7322964190367012e-17,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,1.7485723763917836e-10,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,34553699371037.164,,5718951148.384954,,101581476.01528643,11282.01595317303,1.9710110808117783e-08,,3.0824318014629384,,,3.684735843959438e-06,212.19169891159595,,2.6384094828133287,,,
"$S_{x,y,z}HF_{z}$",,,,,,,8.863664119520707e-05,21688.41373642675,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,9.844314526887909e-09,,4.610756748523527e-05,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,15435.314412451877,,,50735381.9435729,,,,51417766894.803764,2858830.592392053,,,542.9231922921906,4586538297.978842,,1074938270.4021583,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,1.9448530350334198e-11,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,68.4021166533023,,,0.32441918083163906,,,3.4979337448717997e-07,,,,,5.329115430902269e-10,8.070342504928404e-09,,3.8042816666582038,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,7.437358157779844e-07,3.356040870283541e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,1344563.457595424,,3.0776809571093535e-09,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,101013.60019618187,,,271389.87497281446,,,0.0018418811614550068,,1876484029.978481,2979701.495457394,324919968.6179391,,0.11658780243510111,,1416.329567228331,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.00016587611424792955,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,60.616763509821986,,,0.004712719701710026,,,2.180293578799226e-10,,123910478.321003,,,8.577226597582131,,,13934.336443131288,6028.595524641559,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,121011.60190119366,,,0.37901622417370284,,,9.302859778411999e-10,,0.2628617141481089,,,0.0007060503594208924,7.176516830070759e-05,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.454197778947368e-29,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.895028206244577e+28,,8.680823340847216e-36,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,1.1519644632030995e+35,,7.214616839054435,,61262.28657740271,,,,0.0019760895794250486,56472.20457084799,,,,2.3773774007026003e-06,,288685511.9940439,,,
"$S_{y,z}$",,,,0.13860749951220727,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,3.811365692229174e-15,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.08860309116250038,2.0468607187588325e+26,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,0.0002803233913600491,,4.885530270014543e-27,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,1.632325621304611e-05,,262373144103924.78,,3567.308440256396,11.286287948644748,,330.49988243273367,0.02041643525854057,,,,3.16965120348725,,10439.323609279894,,,
"$S_{x,y,z}HF_{x,y}$",,,,506.0499333693942,,,0.0030257196844949833,,,6.427285663761463,,31343412.521711644,,,,4.9979693236629015e-09,,297.6346535587278,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.1555866741131849,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,1.770782648914363e-05,,,48.98014699121785,,,,3.190463065587699e-08,,,,54.16089270920114,0.0002830894405060367,,30.93938599147323,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,80676.21998969841,,0.01723242752991054,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.239522625288704e-05,3.5998364099656896e-06,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,0.018463506600032733,277790.4010392325,58.030129432680766,,9.201353979409879e-07,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,420631.5748204152,,,0.3154921269885469,,,,200081260.05605853,3532.4524935032878,,,1086796.5760666607,,,5.790718315408415,47332776.20932179,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,2.1127009233045122e-08,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.463977090823428e-09,,,9.579164679894239e-05,,,,0.0033598238244213216,0.03232126197577405,,,,0.17269014749674813,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.9718595144371136,,1.9452443519057972e-20,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,0.3364896608140663,,,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,5.140742339235062e+19,,,,4.114707423888525e-11,6.603241119135589e-18,,,,1.3067389481474535e-18,7.615100343991746e-25,1.2972038270586293e-12,,,,4.633438468417104e-14,2.4179739935767403e-18,,,3115367834.3154926
"$S_{x,y}$",,,,,3.2098938333544155e-10,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,24303064519.104237,,9.466894524562332e-06,,,,5.759584070747121,0.00029072102893106617,0.13603156476918604,,,,4.396440920515485e-08,4.377571018283157e-09,,,
"$S_{x,y,z}HF_{y}$",,,,,1.5144078217923792e+17,105631.26032570131,,1434369043.6649969,49452.710043959894,,5.001302306532968,0.01351057344685718,0.002939248712589928,,,,4.072470393717125e-05,5479.709404757815,,,
"$S_{x,y,z}HF_{z}$",,,,,,,2.0221338711489664e-05,1637.17608964169,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,6.971706510375264e-10,,0.0006108078454889104,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.7512000705625046,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,7.652637900000507e+17,0.17362364846430345,0.19994792130316671,,,1.3312032828367442,,0.0008959783258402401,1.2213728499466516e-06,,,,0.041284219354265274,0.0023565973132158927,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,1.3131803322709884e+24,3439.723654242822,74.01610330852532,,,,1116.0984268924244,,0.9138197969663008,,,,0.06177761547893027,37.728287383449874,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.002065617761275021,0.005194375931777046,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,1.4759380019881103e-05,,192.51590819263063,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,770888875858.0599,7.3512349997353015,340.22299498392806,,,,818750.8016439689,1.0943076559730927,,67753.52343072576,484.1166738335659,,121.45315651511844,5720.719581183913,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,21582244089703.527,22745671.284552358,24555.120192961196,,,,24.222330363543257,16.187092885465248,0.008233627092890916,,,676147240.3580946,,7.246809000936642e-09,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,1.4789678051046836e-09,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,4.135693777751388e+17,228437184.8734029,0.0001824914290403319,,,,424.3406348602537,0.026505311249263495,0.00017480318442615364,,,,137991769.87702465,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.4773935274924296e-59,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,6.768677277863086e+58,,2.689417865813706e-35,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,3.718276779192294e+34,,62366775.5107358,,,,72700864.07740073,1145.70000700692,,3.764788720887723,,,0.001247588640231671,,,0.0005464150523486845,0.13855152524317965,,
"$S_{y,z}$",,,,1.603417832348668e-08,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,4.594839135985615e-12,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,32505238704068.25,2.0198875078887637e-05,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,1.3754994699036223e-08,,217635475455.1152,49507.70753789278,7.505135182325112e+20,,0.1541394549681888,,62886431.851325534,,,12.484924655582132,,,616318.322983536,13351.24003678226,,
"$S_{x,y,z}HF_{x}$",,,,,,,3.076427184873567e-14,,1.332421036672383e-21,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,0.0008728288329267332,,,,,6.487631607406289,,,15109.512383505511,,,35.064438032470235,,,0.007490254169445729,1.5121607499276084,10.318365166608254,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.09691457744063439,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.26561915531987773,,,,,1.5901681341440615e-08,6.618347267722965e-05,,,,,0.008972452730064156,,,2.885409374992438e-07,2.83819284382315e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.01760863241829537,,0.3948002883643423,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,801.5462531097629,,,,,0.08009659870497418,0.02851892276368393,,111.45224500869003,1863425.8672070827,2.5329262147781106,,,,9.579816511612639e-07,12933.50361032414,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,56.790327394250106,5.366459796432942e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,7.2175315157652955,,,,,7.489940988590052e-05,0.6613053539763368,,3523368.7597244564,,,7.731856967216156e-05,6.377380965861742,,8.700861143594448e-05,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,,,0.15680418111337893,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,1830.110637878015,,,,,1.6225381636539685e-06,133.50681797677888,,3465712.729247027,,,1043861.3294814171,,,,11493.115261771502,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,5.440508781390893e-24,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.8380633874178677e+23,,5.745329714066132e-43,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,1.7405441458855313e+42,,713358.9091797621,,1.5312415825328136e-07,,,,2.899831619890857e-06,0.7077737981358185,,,0.0006837482776174672,3.305782890712275e-12,,0.002000598364708655,,,
"$S_{y,z}$",,,,1.4018188980773015e-06,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,1.1380628922335777e-27,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.0003137301423352502,4.142880140344942e+24,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,6530648.144663813,,8.786860610465793e+26,,3.742386146495569e+24,3187.4527342400074,,3012.4033516247896,231177.049417967,,,1603609486.9256916,9170930.585614493,,918053272.007023,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.672091977831887e-25,,2.4137797042729276e-25,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,344847.60878551897,,,0.00033196085758589847,,,53998072.44743172,,168.97257451198416,,,26.701112390261287,0.09544981784750424,,82.89754976863345,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1.8519179568372954e-08,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,1.412880785688685,,,4.325688914698469e-06,,,,0.005918120161737112,,,,3.02353415951303e-05,4.1778333710354323e-08,,1.8159607309703272,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,4.554100789373653,,0.0002995702995340356,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,1462.526536058734,,,6.235932177709412e-10,,,,0.03745162319022823,33073.87802627174,24.363738674234295,3338.1146313751487,,3.679174045402732,,670440.8890854092,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.2195823163012461,0.041044603760158664,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,302500204356.89795,,,1.0904018852444465e-07,,,,10.476709359442191,23935851.700858057,,,0.2718001343941687,,,35150.01145195297,289.2209197939632,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.003457564552081452,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,499.8504535644909,,,1.089261408342707e-09,,,,0.012063082718258789,0.5506727006512235,,,1.4915558049631538e-06,2.8449492864800735e-05,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.182445729302628e-131,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.582015426883201e+130,,1.996525997719887e-30,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,0.13473697584721048,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,5.0087001178148456e+29,,7.421867632935324,,1.9872347459395144e-05,,,,2.166089363853133e-06,1055.7047631975315,5.756380231151046,,,,2.328653876828723,5.8667888803592125e-08,,,
"$S_{x,y,z}$",,,,,,,2.510694774811721e-09,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,50321.18133216442,,398296125.053668,,5.259470205769762e+18,13612.428139300326,,4.8485439942058675e-05,37.45347704767791,170785.44139341265,,,,0.11026183298173699,288770773757.04193,,,
"$S_{x,y,z}HF_{z}$",,,,,,,7.346227945276777e-05,1018659735.5889684,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.9013321891299558e-19,,9.816820721021434e-10,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,461661.47006103065,,,20624.748402716883,,,155400.65633394037,,33224.49955613026,1703256.0182828614,,,,129942.58327220869,51152434356.191505,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,6.434979256787054e-06,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.0009472345250874759,,,0.026699790749120832,,,,3.0098271256443646e-05,,101.77525786323882,,,,0.001106631543952269,0.01626749307660161,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.012269368051445432,247646.5656044216,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,0.1737202825116436,,,5.855300029330082e-06,,,,5.871107979457783e-07,0.009825570782082975,,2.6851216578443755,81.503790236547,,6.0351883677632205,19.010190326658392,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.3724226040479683,,4.038012792785306e-06,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.6672535380523459,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,0.42943264774147105,,,9.069321386718041,,,,7.695706633022385e-06,903.643137108273,0.1656949110886862,,,1.498680700770672,,0.0015731554572958792,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,17045099.46399796,,,3.4629543252924645e-12,,,,1.954941172567987e-11,61.47228680480291,0.052603366027202725,,,,635.6650866017495,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.48989559844072e-94,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.016232650984415e+93,,1.4051874795138197e-30,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,7.116488116916539e+29,,45811372856.07538,1422.3776646319795,1.65426765434396,,,4493.113821026912,,0.2563710480154583,26524834.972501,,,,,1.333973625406235,,,
"$S_{y,z}$",,,,2.1828640742587627e-11,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,0.0007030481600389416,,,1.5669246736827821e-09,,,4.374660617313148,,5.9431715905972215e-06,0.0008107772543812001,,,,,0.1857232151816168,,,
"$S_{x,y,z}HF_{x}$",,,,,,,4.920739374018693e-10,,3.4497060649967227e-20,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,0.6044971001966271,,638192771.3536319,,2032214925.4235246,198412.86591406076,0.02011643894116279,,22927549.508008473,439.54459453065255,,,,,0.2652604072915053,,,
"$S_{x,y,z}HF_{z}$",,,,,,,5.039995745200986e-06,2.898797698003149e+19,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,0.026306675001301058,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,0.00022256280161882204,,0.2285891609608302,49.710587590817255,,,,38.01316585811558,829.0337524395692,0.08504638000156982,,,,,169.65215490588392,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,3.900596450889819,,168260.32779906853,4.361565110352091e-08,,,0.0012062235066513688,,,1.870564550252487,,,,,2.625641273002852e-05,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.02799231902985126,3.115573937360133,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,3.770051730903233e-08,,1233.3843785038323,0.002275082010888574,,,11.758290005777337,,0.5345979639489163,,2.4595578656264236,35.724085558384466,531803.4941180965,,0.0007290148845777112,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.4065771389140749,,0.3209681490811652,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,1.8803938128656446e-06,,,,945.1842227527227,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.0010579948077081033,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,0.7496400085837304,,5.384356495347716,3.7698803610033664,,,0.005894413781863008,,38085.93391192148,1371.7141050957548,,,,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.2361921097002215e-05,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,80893.57569532632,,,7.496608458642598e-42,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,1.3339365467955476e+41,101906152.24989319,,,,,256.9145024933241,,2.370099996866322,1933.8950022434235,,,6.506572715549239e-08,,,1584145.8788370034,,,
"$S_{x,z}$",,,,,9.812950228439698e-09,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,3.402966006852555e-08,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.9400473927196068e-11,,4.8969520501921794e-08,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,0.0038923454701666163,29386129.570095595,1308.4755997937336,20420865.668079298,,,544.302379974915,0.4294558696985168,,,12.455810024687038,,,6880680.051669765,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,51545132544.3228,0.0007642481068486402,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,3.299630904654111e-05,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,0.4219231261643691,,,,0.0018372140868575415,,,4543.078866780414,,,7.01801039375004e-05,,,879298.296321002,,30306.419987444824,
"$S_{x,y,z}HF_{x,y,z}$",,,,,0.0005170911548144783,,,,2.3285279595829302,,0.00022011504297495926,,,,1.059947759820849e-06,,,2.9829074426982016e-06,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,128263.95334251238,0.20149641263732884,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,15369074.376287626,,,,0.080283819199075,,14249.052707168405,943442.7222800289,4.962867511690587,636694.7908666369,,,,22725891219749.484,4167125.25326355,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,7.796422720026637e-06,,1.5706112478772605e-06,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,2.3997358831890985e-07,4873.32346445261,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,,,0.00020519877395668086,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,6.312549957420256e-07,,,,1.4533447166422533e-07,,1.1372704850947805e-06,335243.3889451983,,,4.4002674761153914e-14,,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.6592070357158286e+53,,,,,,,,,,,,,,,,,,2.690166395782971e-11
$S_{z}$,1e+160,2.7328325242039113e-54,,,,,,,,,,,,,,,,,,,
"$S_{x,y}$",,37172421808.83576,,,191375503723.93903,,,,4.841828502204684e-12,,,323.35252463001973,,0.0008004944660151525,,,,8.572161861099792e-08,,4.1692677605683503e-07,
"$S_{y,z}$",,,,,,,,,,,,,,,,,,,,,5.225329159381388e-12
"$S_{x,y,z}$",,,,,,,,,7.102544679416477e-13,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.4843940695869352e-23,,1.6448381554514394e-28,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,4.0251263366051414e+22,8.762976558642428e-07,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,1407946088530.846,1141164.75527229,6.079625504100382e+27,,,,3228689406.7783203,,209976766.3337908,,,,920290.6536575964,,14225267984.901554,206533543999.88742
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,,,,,,,,,0.00019759386672078605,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,7.029744543732899e-11,5060.885829078237,,0.002281248866870411,,14.87113068550286,,,,61899.1326089418,,,2398502.7046180433
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,3.097231953933373e-10,,,,,4.9290472699811074e-05,,,,0.34954232490800646,,438.35638212146284,0.003092599945351288
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,4.762431660702614e-09,,,20287.89632613592,1414.758139022648,,14466.422587099936,,,0.00015802144654236742,376518.4464251133,0.06724438249842368,1249.2278740888523
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.09351274824954177,6.912559024037668e-05,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.0007068345976725224,10.69372913018734,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,2.655912371610437e-06,,,258.17545862747517,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,,,0.0038733348449006277,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,1.0866132303154523e-06,,,2.8608838722554784,,6328.254941849859,,,,,,1.6155315233860683e-05,11665668.663327152
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.6510786987054614e-60,,,,,,,,,,,,,,,,,,
